"","yr","mo","Value.mn","Value.sd","Value.n","siteID","date"
"28",2014,1,8.17267872044506,0.891286391768104,719,"SanLuis",2014-01-15
"29",2014,2,8.96378507462687,0.907308170315025,670,"SanLuis",2014-02-15
"30",2014,3,8.67187278911565,1.47571599366044,735,"SanLuis",2014-03-15
"31",2014,4,10.5118326388889,1.31291276605485,720,"SanLuis",2014-04-15
"32",2014,5,12.3189273073477,1.6308452733364,744,"SanLuis",2014-05-15
"33",2014,6,14.7521965277778,1.16162507001662,720,"SanLuis",2014-06-15
"34",2014,7,15.790811827957,0.729179611847223,744,"SanLuis",2014-07-15
"35",2014,8,15.2518461021505,0.887767135789115,744,"SanLuis",2014-08-15
"36",2014,9,14.8731309027778,0.863811054090858,720,"SanLuis",2014-09-15
"37",2014,10,12.2941300403226,1.02404278202756,744,"SanLuis",2014-10-15
"38",2014,11,9.87257160407974,1.31744679248502,719,"SanLuis",2014-11-15
"39",2014,12,8.74205720053836,1.15352351708711,743,"SanLuis",2014-12-15
"40",2015,1,8.42562567567568,1.0817342427813,740,"SanLuis",2015-01-15
"41",2015,2,7.26669667170953,1.74830459884785,661,"SanLuis",2015-02-15
"42",2015,3,6.18467478510029,2.32167858765696,698,"SanLuis",2015-03-15
"43",2015,4,9.74061810466761,2.06399528598398,707,"SanLuis",2015-04-15
"44",2015,5,11.4280394021739,2.26385633140924,736,"SanLuis",2015-05-15
"45",2015,6,14.927759375,1.38139728895145,720,"SanLuis",2015-06-15
"46",2015,7,15.6631866776316,0.949732910766957,304,"SanLuis",2015-07-15
"47",2016,11,8.677375,0.96751949775213,132,"SanLuis",2016-11-15
"48",2016,12,8.40703504043127,1.05657589516906,742,"SanLuis",2016-12-15
"49",2017,1,8.47638265306122,1.03111079165953,686,"SanLuis",2017-01-15
"50",2017,2,7.63058630952381,1.02642359429432,672,"SanLuis",2017-02-15
"51",2017,3,4.73672164948454,2.07354299875526,679,"SanLuis",2017-03-15
"52",2017,4,7.71620957613815,2.79023344917566,637,"SanLuis",2017-04-15
"53",2017,5,11.6272934051144,1.94742558992258,743,"SanLuis",2017-05-15
"54",2017,6,14.7112296296296,1.41353287637729,720,"SanLuis",2017-06-15
"55",2017,7,15.4851137281292,0.996671757316745,743,"SanLuis",2017-07-15
"56",2017,8,15.546252016129,0.8346045930331,744,"SanLuis",2017-08-15
"57",2017,9,13.7914326388889,1.25531985316034,720,"SanLuis",2017-09-15
"58",2017,10,10.8999798387097,1.37296138379898,744,"SanLuis",2017-10-15
"59",2017,11,9.96238210648148,1.22452486691614,720,"SanLuis",2017-11-15
"60",2017,12,7.68381492109039,1.2270191596463,697,"SanLuis",2017-12-15
"61",2018,1,7.54233697234352,1.32829239731732,687,"SanLuis",2018-01-15
"62",2018,2,8.6401593323217,1.16774034401865,659,"SanLuis",2018-02-15
"63",2018,3,7.22324130737135,1.00665236735192,719,"SanLuis",2018-03-15
"64",2018,4,10.4286338912134,1.73626841590695,717,"SanLuis",2018-04-15
"65",2018,5,13.1505927419355,1.47360406655044,744,"SanLuis",2018-05-15
"66",2018,6,14.9737770833333,1.33288510391521,720,"SanLuis",2018-06-15
"67",2018,7,15.7512711693548,0.956904670148036,744,"SanLuis",2018-07-15
"68",2018,8,15.6864257392473,0.970369378345246,744,"SanLuis",2018-08-15
"69",2018,9,14.2697802083333,1.15564088897179,720,"SanLuis",2018-09-15
"70",2018,10,12.8780307017544,1.31883560743967,399,"SanLuis",2018-10-15
