"","yr","mo","Value.mn","Value.sd","Value.n","siteID","date"
"27",2011,9,12.6834951388889,1.784332442964,720,"EastForkJemezHiddenValley",2011-09-15
"28",2011,10,9.77115234375,0.414046896990968,128,"EastForkJemezHiddenValley",2011-10-15
"29",2012,3,2.93008771929825,1.25554395566742,171,"EastForkJemezHiddenValley",2012-03-15
"30",2012,4,6.07375974025974,1.575234603248,693,"EastForkJemezHiddenValley",2012-04-15
"31",2012,5,10.2965343665768,1.04965212113492,742,"EastForkJemezHiddenValley",2012-05-15
"32",2012,6,13.1079729166667,0.860621032859472,720,"EastForkJemezHiddenValley",2012-06-15
"33",2012,7,15.0790974462366,0.763247783654317,744,"EastForkJemezHiddenValley",2012-07-15
"34",2012,8,15.1244386792453,0.537297266113101,742,"EastForkJemezHiddenValley",2012-08-15
"35",2012,9,11.8086993055556,1.60108311876629,720,"EastForkJemezHiddenValley",2012-09-15
"36",2012,10,7.22314564564565,1.48957498069629,666,"EastForkJemezHiddenValley",2012-10-15
"37",2013,3,1.54538372093023,0.881111178143001,129,"EastForkJemezHiddenValley",2013-03-15
"38",2013,4,4.04899276410999,1.01796513099348,691,"EastForkJemezHiddenValley",2013-04-15
"39",2013,5,8.62286875843455,1.6709913781577,741,"EastForkJemezHiddenValley",2013-05-15
"40",2013,6,12.5245913194444,0.908692412938916,720,"EastForkJemezHiddenValley",2013-06-15
"41",2013,7,15.0789206989247,0.810641767758259,744,"EastForkJemezHiddenValley",2013-07-15
"42",2013,8,14.8090621639785,0.735963197777165,744,"EastForkJemezHiddenValley",2013-08-15
"43",2013,9,13.3475166666667,1.75268469041822,720,"EastForkJemezHiddenValley",2013-09-15
"44",2013,10,6.78558318890815,1.61548187752962,577,"EastForkJemezHiddenValley",2013-10-15
"45",2014,3,2.12749133858268,0.943737605222772,635,"EastForkJemezHiddenValley",2014-03-15
"46",2014,4,4.1418875698324,1.01868996031367,716,"EastForkJemezHiddenValley",2014-04-15
"47",2014,5,7.526625,1.85096252291193,736,"EastForkJemezHiddenValley",2014-05-15
"48",2014,6,12.3480023180343,0.45569103724634,719,"EastForkJemezHiddenValley",2014-06-15
"49",2014,7,14.5962189180108,0.911620860851285,744,"EastForkJemezHiddenValley",2014-07-15
"50",2014,8,14.0996664986559,1.09251250707943,744,"EastForkJemezHiddenValley",2014-08-15
"51",2014,9,12.4557661458333,0.519714373948925,720,"EastForkJemezHiddenValley",2014-09-15
"52",2014,10,7.46469438844086,1.26401009239001,744,"EastForkJemezHiddenValley",2014-10-15
"53",2014,11,4.23291141141141,0.928483165363467,333,"EastForkJemezHiddenValley",2014-11-15
"54",2015,4,5.70733163265306,0.439993423697027,147,"EastForkJemezHiddenValley",2015-04-15
"55",2015,5,8.50318985215054,0.941133853619405,744,"EastForkJemezHiddenValley",2015-05-15
"56",2015,6,12.6982925347222,1.13663504840326,720,"EastForkJemezHiddenValley",2015-06-15
"57",2015,7,14.45775,0.0511878891926596,16,"EastForkJemezHiddenValley",2015-07-15
"58",2016,11,1.6769362745098,0.131688004367448,17,"EastForkJemezHiddenValley",2016-11-15
"59",2017,3,3.81925129982669,1.52833100999263,577,"EastForkJemezHiddenValley",2017-03-15
"60",2017,4,6.77319637681159,2.02104011427983,690,"EastForkJemezHiddenValley",2017-04-15
"61",2017,5,8.97556824324324,1.05653678901441,740,"EastForkJemezHiddenValley",2017-05-15
"62",2017,6,13.0948141562064,1.53216088851137,717,"EastForkJemezHiddenValley",2017-06-15
"63",2017,7,14.1373319892473,0.776477586390466,744,"EastForkJemezHiddenValley",2017-07-15
"64",2017,8,13.9945322580645,1.06364053821457,744,"EastForkJemezHiddenValley",2017-08-15
"65",2017,9,11.0161122685185,1.23311622512978,720,"EastForkJemezHiddenValley",2017-09-15
"66",2017,10,6.88125840751731,2.0939223510121,674,"EastForkJemezHiddenValley",2017-10-15
"67",2018,4,3.02558830664726,0.746326574004785,229,"EastForkJemezHiddenValley",2018-04-15
"68",2018,5,7.10490603120244,1.95460074153413,730,"EastForkJemezHiddenValley",2018-05-15
"69",2018,6,11.3528536458333,1.05171201843627,720,"EastForkJemezHiddenValley",2018-06-15
"70",2018,7,13.2006034946237,1.05360473833863,744,"EastForkJemezHiddenValley",2018-07-15
"71",2018,8,13.5998718077957,0.726847406972238,744,"EastForkJemezHiddenValley",2018-08-15
"72",2018,9,10.7265220486111,1.23805942565051,720,"EastForkJemezHiddenValley",2018-09-15
"73",2018,10,8.2154960496614,1.19447586389243,443,"EastForkJemezHiddenValley",2018-10-15
"74",2019,7,14.8985614640884,0.435885130091869,181,"EastForkJemezHiddenValley",2019-07-15
"75",2019,8,13.4645682123656,1.27847444836957,744,"EastForkJemezHiddenValley",2019-08-15
"76",2019,9,11.2906963541667,1.26328368506431,720,"EastForkJemezHiddenValley",2019-09-15
"77",2019,10,5.73569422043011,2.35346274195551,744,"EastForkJemezHiddenValley",2019-10-15
"78",2019,11,2.11772718978102,0.101074746451176,137,"EastForkJemezHiddenValley",2019-11-15
"79",2020,3,0.389428571428571,NA,1,"EastForkJemezHiddenValley",2020-03-15
