"Plot Title: HiddenValleyII20190724"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1028729, SEN S/N: 1028729)","Temp, °C (LGR S/N: 1028729, SEN S/N: 1028729)","Coupler Detached (LGR S/N: 1028729)","End Of File (LGR S/N: 1028729)"
34,07/24/19 06:15:00 PM,77049,14.709,,
35,07/24/19 06:30:00 PM,77049,14.709,,
36,07/24/19 06:45:00 PM,77049,14.709,,
37,07/24/19 07:00:00 PM,77080,14.709,,
38,07/24/19 07:15:00 PM,77080,14.709,,
39,07/24/19 07:30:00 PM,77080,14.709,,
40,07/24/19 07:45:00 PM,77080,14.709,,
41,07/24/19 08:00:00 PM,77064,14.709,,
42,07/24/19 08:15:00 PM,77080,14.709,,
43,07/24/19 08:30:00 PM,77080,14.709,,
44,07/24/19 08:45:00 PM,77096,14.709,,
45,07/24/19 09:00:00 PM,77096,14.709,,
46,07/24/19 09:15:00 PM,77096,14.709,,
47,07/24/19 09:30:00 PM,77112,14.709,,
48,07/24/19 09:45:00 PM,77125,14.613,,
49,07/24/19 10:00:00 PM,77141,14.613,,
50,07/24/19 10:15:00 PM,77141,14.613,,
51,07/24/19 10:30:00 PM,77141,14.613,,
52,07/24/19 10:45:00 PM,77157,14.613,,
53,07/24/19 11:00:00 PM,77189,14.613,,
54,07/24/19 11:15:00 PM,77189,14.613,,
55,07/24/19 11:30:00 PM,77189,14.613,,
56,07/24/19 11:45:00 PM,77202,14.517,,
57,07/25/19 12:00:00 AM,77218,14.517,,
58,07/25/19 12:15:00 AM,77234,14.517,,
59,07/25/19 12:30:00 AM,77234,14.517,,
60,07/25/19 12:45:00 AM,77250,14.517,,
61,07/25/19 01:00:00 AM,77250,14.517,,
62,07/25/19 01:15:00 AM,77250,14.517,,
63,07/25/19 01:30:00 AM,77234,14.517,,
64,07/25/19 01:45:00 AM,77234,14.517,,
65,07/25/19 02:00:00 AM,77234,14.517,,
66,07/25/19 02:15:00 AM,77234,14.517,,
67,07/25/19 02:30:00 AM,77231,14.421,,
68,07/25/19 02:45:00 AM,77247,14.421,,
69,07/25/19 03:00:00 AM,77263,14.421,,
70,07/25/19 03:15:00 AM,77263,14.421,,
71,07/25/19 03:30:00 AM,77263,14.421,,
72,07/25/19 03:45:00 AM,77279,14.421,,
73,07/25/19 04:00:00 AM,77295,14.421,,
74,07/25/19 04:15:00 AM,77295,14.421,,
75,07/25/19 04:30:00 AM,77311,14.421,,
76,07/25/19 04:45:00 AM,77324,14.325,,
77,07/25/19 05:00:00 AM,77340,14.325,,
78,07/25/19 05:15:00 AM,77356,14.325,,
79,07/25/19 05:30:00 AM,77387,14.325,,
80,07/25/19 05:45:00 AM,77387,14.325,,
81,07/25/19 06:00:00 AM,77419,14.325,,
82,07/25/19 06:15:00 AM,77448,14.230,,
83,07/25/19 06:30:00 AM,77448,14.230,,
84,07/25/19 06:45:00 AM,77464,14.230,,
85,07/25/19 07:00:00 AM,77480,14.230,,
86,07/25/19 07:15:00 AM,77480,14.230,,
87,07/25/19 07:30:00 AM,77493,14.134,,
88,07/25/19 07:45:00 AM,77493,14.134,,
89,07/25/19 08:00:00 AM,77509,14.134,,
90,07/25/19 08:15:00 AM,77509,14.134,,
91,07/25/19 08:30:00 AM,77493,14.134,,
92,07/25/19 08:45:00 AM,77509,14.134,,
93,07/25/19 09:00:00 AM,77509,14.134,,
94,07/25/19 09:15:00 AM,77509,14.134,,
95,07/25/19 09:30:00 AM,77493,14.134,,
96,07/25/19 09:45:00 AM,77493,14.134,,
97,07/25/19 10:00:00 AM,77461,14.134,,
98,07/25/19 10:15:00 AM,77461,14.134,,
99,07/25/19 10:30:00 AM,77446,14.134,,
100,07/25/19 10:45:00 AM,77461,14.134,,
101,07/25/19 11:00:00 AM,77446,14.134,,
102,07/25/19 11:15:00 AM,77430,14.134,,
103,07/25/19 11:30:00 AM,77430,14.134,,
104,07/25/19 11:45:00 AM,77430,14.134,,
105,07/25/19 12:00:00 PM,77414,14.134,,
106,07/25/19 12:15:00 PM,77398,14.134,,
107,07/25/19 12:30:00 PM,77382,14.134,,
108,07/25/19 12:45:00 PM,77398,14.134,,
109,07/25/19 01:00:00 PM,77430,14.134,,
110,07/25/19 01:15:00 PM,77509,14.134,,
111,07/25/19 01:30:00 PM,77480,14.230,,
112,07/25/19 01:45:00 PM,77480,14.230,,
113,07/25/19 02:00:00 PM,77480,14.230,,
114,07/25/19 02:15:00 PM,77464,14.230,,
115,07/25/19 02:30:00 PM,77432,14.230,,
116,07/25/19 02:45:00 PM,77432,14.230,,
117,07/25/19 03:00:00 PM,77401,14.230,,
118,07/25/19 03:15:00 PM,77401,14.230,,
119,07/25/19 03:30:00 PM,77401,14.230,,
120,07/25/19 03:45:00 PM,77401,14.230,,
121,07/25/19 04:00:00 PM,77369,14.230,,
122,07/25/19 04:15:00 PM,77337,14.230,,
123,07/25/19 04:30:00 PM,77305,14.230,,
124,07/25/19 04:45:00 PM,77273,14.230,,
125,07/25/19 05:00:00 PM,77258,14.230,,
126,07/25/19 05:15:00 PM,77292,14.325,,
127,07/25/19 05:30:00 PM,77181,14.325,,
128,07/25/19 05:45:00 PM,77165,14.325,,
129,07/25/19 06:00:00 PM,77165,14.325,,
130,07/25/19 06:15:00 PM,77133,14.325,,
131,07/25/19 06:30:00 PM,77133,14.325,,
132,07/25/19 06:45:00 PM,77181,14.325,,
133,07/25/19 07:00:00 PM,77197,14.325,,
134,07/25/19 07:15:00 PM,77247,14.421,,
135,07/25/19 07:30:00 PM,77279,14.421,,
136,07/25/19 07:45:00 PM,77215,14.421,,
137,07/25/19 08:00:00 PM,77183,14.421,,
138,07/25/19 08:15:00 PM,77247,14.421,,
139,07/25/19 08:30:00 PM,77311,14.421,,
140,07/25/19 08:45:00 PM,77326,14.421,,
141,07/25/19 09:00:00 PM,77326,14.421,,
142,07/25/19 09:15:00 PM,77374,14.421,,
143,07/25/19 09:30:00 PM,77422,14.421,,
144,07/25/19 09:45:00 PM,77422,14.421,,
145,07/25/19 10:00:00 PM,77454,14.421,,
146,07/25/19 10:15:00 PM,77485,14.421,,
147,07/25/19 10:30:00 PM,77536,14.517,,
148,07/25/19 10:45:00 PM,77536,14.517,,
149,07/25/19 11:00:00 PM,77536,14.517,,
150,07/25/19 11:15:00 PM,77533,14.421,,
151,07/25/19 11:30:00 PM,77549,14.421,,
152,07/25/19 11:45:00 PM,77552,14.517,,
153,07/26/19 12:00:00 AM,77552,14.517,,
154,07/26/19 12:15:00 AM,77549,14.421,,
155,07/26/19 12:30:00 AM,77565,14.421,,
156,07/26/19 12:45:00 AM,77549,14.421,,
157,07/26/19 01:00:00 AM,77517,14.421,,
158,07/26/19 01:15:00 AM,77501,14.421,,
159,07/26/19 01:30:00 AM,77485,14.421,,
160,07/26/19 01:45:00 AM,77469,14.421,,
161,07/26/19 02:00:00 AM,77454,14.421,,
162,07/26/19 02:15:00 AM,77454,14.421,,
163,07/26/19 02:30:00 AM,77438,14.421,,
164,07/26/19 02:45:00 AM,77469,14.421,,
165,07/26/19 03:00:00 AM,77454,14.421,,
166,07/26/19 03:15:00 AM,77454,14.421,,
167,07/26/19 03:30:00 AM,77454,14.421,,
168,07/26/19 03:45:00 AM,77454,14.421,,
169,07/26/19 04:00:00 AM,77438,14.421,,
170,07/26/19 04:15:00 AM,77438,14.421,,
171,07/26/19 04:30:00 AM,77419,14.325,,
172,07/26/19 04:45:00 AM,77419,14.325,,
173,07/26/19 05:00:00 AM,77435,14.325,,
174,07/26/19 05:15:00 AM,77419,14.325,,
175,07/26/19 05:30:00 AM,77419,14.325,,
176,07/26/19 05:45:00 AM,77435,14.325,,
177,07/26/19 06:00:00 AM,77451,14.325,,
178,07/26/19 06:15:00 AM,77435,14.325,,
179,07/26/19 06:30:00 AM,77435,14.325,,
180,07/26/19 06:45:00 AM,77451,14.325,,
181,07/26/19 07:00:00 AM,77451,14.325,,
182,07/26/19 07:15:00 AM,77448,14.230,,
183,07/26/19 07:30:00 AM,77464,14.230,,
184,07/26/19 07:45:00 AM,77464,14.230,,
185,07/26/19 08:00:00 AM,77464,14.230,,
186,07/26/19 08:15:00 AM,77480,14.230,,
187,07/26/19 08:30:00 AM,77496,14.230,,
188,07/26/19 08:45:00 AM,77512,14.230,,
189,07/26/19 09:00:00 AM,77496,14.230,,
190,07/26/19 09:15:00 AM,77496,14.230,,
191,07/26/19 09:30:00 AM,77496,14.230,,
192,07/26/19 09:45:00 AM,77512,14.230,,
193,07/26/19 10:00:00 AM,77496,14.230,,
194,07/26/19 10:15:00 AM,77496,14.230,,
195,07/26/19 10:30:00 AM,77496,14.230,,
196,07/26/19 10:45:00 AM,77512,14.230,,
197,07/26/19 11:00:00 AM,77512,14.230,,
198,07/26/19 11:15:00 AM,77496,14.230,,
199,07/26/19 11:30:00 AM,77496,14.230,,
200,07/26/19 11:45:00 AM,77480,14.230,,
201,07/26/19 12:00:00 PM,77480,14.230,,
202,07/26/19 12:15:00 PM,77480,14.230,,
203,07/26/19 12:30:00 PM,77496,14.230,,
204,07/26/19 12:45:00 PM,77496,14.230,,
205,07/26/19 01:00:00 PM,77480,14.230,,
206,07/26/19 01:15:00 PM,77499,14.325,,
207,07/26/19 01:30:00 PM,77467,14.325,,
208,07/26/19 01:45:00 PM,77451,14.325,,
209,07/26/19 02:00:00 PM,77435,14.325,,
210,07/26/19 02:15:00 PM,77403,14.325,,
211,07/26/19 02:30:00 PM,77403,14.325,,
212,07/26/19 02:45:00 PM,77406,14.421,,
213,07/26/19 03:00:00 PM,77406,14.421,,
214,07/26/19 03:15:00 PM,77390,14.421,,
215,07/26/19 03:30:00 PM,77390,14.421,,
216,07/26/19 03:45:00 PM,77390,14.421,,
217,07/26/19 04:00:00 PM,77409,14.517,,
218,07/26/19 04:15:00 PM,77393,14.517,,
219,07/26/19 04:30:00 PM,77393,14.517,,
220,07/26/19 04:45:00 PM,77377,14.517,,
221,07/26/19 05:00:00 PM,77379,14.613,,
222,07/26/19 05:15:00 PM,77364,14.613,,
223,07/26/19 05:30:00 PM,77332,14.613,,
224,07/26/19 05:45:00 PM,77332,14.613,,
225,07/26/19 06:00:00 PM,77334,14.709,,
226,07/26/19 06:15:00 PM,77350,14.709,,
227,07/26/19 06:30:00 PM,77414,14.709,,
228,07/26/19 06:45:00 PM,77382,14.709,,
229,07/26/19 07:00:00 PM,77401,14.804,,
230,07/26/19 07:15:00 PM,77417,14.804,,
231,07/26/19 07:30:00 PM,77417,14.804,,
232,07/26/19 07:45:00 PM,77448,14.804,,
233,07/26/19 08:00:00 PM,77464,14.804,,
234,07/26/19 08:15:00 PM,77499,14.900,,
235,07/26/19 08:30:00 PM,77515,14.900,,
236,07/26/19 08:45:00 PM,77546,14.900,,
237,07/26/19 09:00:00 PM,77562,14.900,,
238,07/26/19 09:15:00 PM,77562,14.900,,
239,07/26/19 09:30:00 PM,77562,14.900,,
240,07/26/19 09:45:00 PM,77578,14.900,,
241,07/26/19 10:00:00 PM,77594,14.900,,
242,07/26/19 10:15:00 PM,77642,14.900,,
243,07/26/19 10:30:00 PM,77626,14.900,,
244,07/26/19 10:45:00 PM,77642,14.900,,
245,07/26/19 11:00:00 PM,77658,14.900,,
246,07/26/19 11:15:00 PM,77674,14.900,,
247,07/26/19 11:30:00 PM,77689,14.900,,
248,07/26/19 11:45:00 PM,77705,14.900,,
249,07/27/19 12:00:00 AM,77705,14.900,,
250,07/27/19 12:15:00 AM,77721,14.900,,
251,07/27/19 12:30:00 AM,77721,14.900,,
252,07/27/19 12:45:00 AM,77737,14.900,,
253,07/27/19 01:00:00 AM,77785,14.900,,
254,07/27/19 01:15:00 AM,77785,14.900,,
255,07/27/19 01:30:00 AM,77785,14.900,,
256,07/27/19 01:45:00 AM,77801,14.900,,
257,07/27/19 02:00:00 AM,77801,14.900,,
258,07/27/19 02:15:00 AM,77785,14.900,,
259,07/27/19 02:30:00 AM,77753,14.900,,
260,07/27/19 02:45:00 AM,77753,14.900,,
261,07/27/19 03:00:00 AM,77721,14.900,,
262,07/27/19 03:15:00 AM,77674,14.900,,
263,07/27/19 03:30:00 AM,77671,14.804,,
264,07/27/19 03:45:00 AM,77655,14.804,,
265,07/27/19 04:00:00 AM,77671,14.804,,
266,07/27/19 04:15:00 AM,77671,14.804,,
267,07/27/19 04:30:00 AM,77671,14.804,,
268,07/27/19 04:45:00 AM,77655,14.804,,
269,07/27/19 05:00:00 AM,77655,14.804,,
270,07/27/19 05:15:00 AM,77671,14.804,,
271,07/27/19 05:30:00 AM,77684,14.709,,
272,07/27/19 05:45:00 AM,77684,14.709,,
273,07/27/19 06:00:00 AM,77700,14.709,,
274,07/27/19 06:15:00 AM,77700,14.709,,
275,07/27/19 06:30:00 AM,77700,14.709,,
276,07/27/19 06:45:00 AM,77716,14.709,,
277,07/27/19 07:00:00 AM,77729,14.613,,
278,07/27/19 07:15:00 AM,77729,14.613,,
279,07/27/19 07:30:00 AM,77745,14.613,,
280,07/27/19 07:45:00 AM,77745,14.613,,
281,07/27/19 08:00:00 AM,77729,14.613,,
282,07/27/19 08:15:00 AM,77713,14.613,,
283,07/27/19 08:30:00 AM,77729,14.613,,
284,07/27/19 08:45:00 AM,77711,14.517,,
285,07/27/19 09:00:00 AM,77679,14.517,,
286,07/27/19 09:15:00 AM,77663,14.517,,
287,07/27/19 09:30:00 AM,77663,14.517,,
288,07/27/19 09:45:00 AM,77663,14.517,,
289,07/27/19 10:00:00 AM,77663,14.517,,
290,07/27/19 10:15:00 AM,77663,14.517,,
291,07/27/19 10:30:00 AM,77663,14.517,,
292,07/27/19 10:45:00 AM,77679,14.517,,
293,07/27/19 11:00:00 AM,77695,14.517,,
294,07/27/19 11:15:00 AM,77663,14.517,,
295,07/27/19 11:30:00 AM,77663,14.517,,
296,07/27/19 11:45:00 AM,77663,14.517,,
297,07/27/19 12:00:00 PM,77647,14.517,,
298,07/27/19 12:15:00 PM,77663,14.517,,
299,07/27/19 12:30:00 PM,77647,14.517,,
300,07/27/19 12:45:00 PM,77615,14.517,,
301,07/27/19 01:00:00 PM,77618,14.613,,
302,07/27/19 01:15:00 PM,77681,14.613,,
303,07/27/19 01:30:00 PM,77634,14.613,,
304,07/27/19 01:45:00 PM,77618,14.613,,
305,07/27/19 02:00:00 PM,77602,14.613,,
306,07/27/19 02:15:00 PM,77605,14.709,,
307,07/27/19 02:30:00 PM,77557,14.709,,
308,07/27/19 02:45:00 PM,77573,14.709,,
309,07/27/19 03:00:00 PM,77573,14.709,,
310,07/27/19 03:15:00 PM,77560,14.804,,
311,07/27/19 03:30:00 PM,77512,14.804,,
312,07/27/19 03:45:00 PM,77464,14.804,,
313,07/27/19 04:00:00 PM,77464,14.804,,
314,07/27/19 04:15:00 PM,77435,14.900,,
315,07/27/19 04:30:00 PM,77419,14.900,,
316,07/27/19 04:45:00 PM,77387,14.900,,
317,07/27/19 05:00:00 PM,77406,14.996,,
318,07/27/19 05:15:00 PM,77422,14.996,,
319,07/27/19 05:30:00 PM,77470,14.996,,
320,07/27/19 05:45:00 PM,77488,15.091,,
321,07/27/19 06:00:00 PM,77456,15.091,,
322,07/27/19 06:15:00 PM,77456,15.091,,
323,07/27/19 06:30:00 PM,77523,15.187,,
324,07/27/19 06:45:00 PM,77459,15.187,,
325,07/27/19 07:00:00 PM,77427,15.187,,
326,07/27/19 07:15:00 PM,77411,15.187,,
327,07/27/19 07:30:00 PM,77395,15.187,,
328,07/27/19 07:45:00 PM,77382,15.282,,
329,07/27/19 08:00:00 PM,77398,15.282,,
330,07/27/19 08:15:00 PM,77398,15.282,,
331,07/27/19 08:30:00 PM,77398,15.282,,
332,07/27/19 08:45:00 PM,77430,15.282,,
333,07/27/19 09:00:00 PM,77446,15.282,,
334,07/27/19 09:15:00 PM,77494,15.282,,
335,07/27/19 09:30:00 PM,77509,15.282,,
336,07/27/19 09:45:00 PM,77509,15.282,,
337,07/27/19 10:00:00 PM,77541,15.282,,
338,07/27/19 10:15:00 PM,77557,15.282,,
339,07/27/19 10:30:00 PM,77557,15.282,,
340,07/27/19 10:45:00 PM,77573,15.282,,
341,07/27/19 11:00:00 PM,77573,15.282,,
342,07/27/19 11:15:00 PM,77557,15.282,,
343,07/27/19 11:30:00 PM,77573,15.282,,
344,07/27/19 11:45:00 PM,77573,15.282,,
345,07/28/19 12:00:00 AM,77589,15.282,,
346,07/28/19 12:15:00 AM,77586,15.187,,
347,07/28/19 12:30:00 AM,77554,15.187,,
348,07/28/19 12:45:00 AM,77554,15.187,,
349,07/28/19 01:00:00 AM,77570,15.187,,
350,07/28/19 01:15:00 AM,77618,15.187,,
351,07/28/19 01:30:00 AM,77650,15.187,,
352,07/28/19 01:45:00 AM,77634,15.187,,
353,07/28/19 02:00:00 AM,77602,15.187,,
354,07/28/19 02:15:00 AM,77552,15.091,,
355,07/28/19 02:30:00 AM,77552,15.091,,
356,07/28/19 02:45:00 AM,77536,15.091,,
357,07/28/19 03:00:00 AM,77520,15.091,,
358,07/28/19 03:15:00 AM,77520,15.091,,
359,07/28/19 03:30:00 AM,77504,15.091,,
360,07/28/19 03:45:00 AM,77504,15.091,,
361,07/28/19 04:00:00 AM,77501,14.996,,
362,07/28/19 04:15:00 AM,77501,14.996,,
363,07/28/19 04:30:00 AM,77470,14.996,,
364,07/28/19 04:45:00 AM,77470,14.996,,
365,07/28/19 05:00:00 AM,77485,14.996,,
366,07/28/19 05:15:00 AM,77485,14.996,,
367,07/28/19 05:30:00 AM,77483,14.900,,
368,07/28/19 05:45:00 AM,77499,14.900,,
369,07/28/19 06:00:00 AM,77515,14.900,,
370,07/28/19 06:15:00 AM,77499,14.900,,
371,07/28/19 06:30:00 AM,77515,14.900,,
372,07/28/19 06:45:00 AM,77499,14.900,,
373,07/28/19 07:00:00 AM,77512,14.804,,
374,07/28/19 07:15:00 AM,77528,14.804,,
375,07/28/19 07:30:00 AM,77512,14.804,,
376,07/28/19 07:45:00 AM,77544,14.804,,
377,07/28/19 08:00:00 AM,77544,14.804,,
378,07/28/19 08:15:00 AM,77544,14.804,,
379,07/28/19 08:30:00 AM,77544,14.804,,
380,07/28/19 08:45:00 AM,77560,14.804,,
381,07/28/19 09:00:00 AM,77544,14.804,,
382,07/28/19 09:15:00 AM,77557,14.709,,
383,07/28/19 09:30:00 AM,77541,14.709,,
384,07/28/19 09:45:00 AM,77541,14.709,,
385,07/28/19 10:00:00 AM,77509,14.709,,
386,07/28/19 10:15:00 AM,77525,14.709,,
387,07/28/19 10:30:00 AM,77509,14.709,,
388,07/28/19 10:45:00 AM,77525,14.709,,
389,07/28/19 11:00:00 AM,77509,14.709,,
390,07/28/19 11:15:00 AM,77509,14.709,,
391,07/28/19 11:30:00 AM,77509,14.709,,
392,07/28/19 11:45:00 AM,77509,14.709,,
393,07/28/19 12:00:00 PM,77509,14.709,,
394,07/28/19 12:15:00 PM,77509,14.709,,
395,07/28/19 12:30:00 PM,77493,14.709,,
396,07/28/19 12:45:00 PM,77496,14.804,,
397,07/28/19 01:00:00 PM,77480,14.804,,
398,07/28/19 01:15:00 PM,77464,14.804,,
399,07/28/19 01:30:00 PM,77464,14.804,,
400,07/28/19 01:45:00 PM,77480,14.804,,
401,07/28/19 02:00:00 PM,77464,14.804,,
402,07/28/19 02:15:00 PM,77464,14.804,,
403,07/28/19 02:30:00 PM,77432,14.804,,
404,07/28/19 02:45:00 PM,77435,14.900,,
405,07/28/19 03:00:00 PM,77419,14.900,,
406,07/28/19 03:15:00 PM,77419,14.900,,
407,07/28/19 03:30:00 PM,77403,14.900,,
408,07/28/19 03:45:00 PM,77387,14.900,,
409,07/28/19 04:00:00 PM,77358,14.996,,
410,07/28/19 04:15:00 PM,77358,14.996,,
411,07/28/19 04:30:00 PM,77327,14.996,,
412,07/28/19 04:45:00 PM,77327,14.996,,
413,07/28/19 05:00:00 PM,77327,14.996,,
414,07/28/19 05:15:00 PM,77313,15.091,,
415,07/28/19 05:30:00 PM,77313,15.091,,
416,07/28/19 05:45:00 PM,77297,15.091,,
417,07/28/19 06:00:00 PM,77297,15.091,,
418,07/28/19 06:15:00 PM,77282,15.091,,
419,07/28/19 06:30:00 PM,77300,15.187,,
420,07/28/19 06:45:00 PM,77284,15.187,,
421,07/28/19 07:00:00 PM,77284,15.187,,
422,07/28/19 07:15:00 PM,77300,15.187,,
423,07/28/19 07:30:00 PM,77316,15.187,,
424,07/28/19 07:45:00 PM,77319,15.282,,
425,07/28/19 08:00:00 PM,77335,15.282,,
426,07/28/19 08:15:00 PM,77335,15.282,,
427,07/28/19 08:30:00 PM,77350,15.282,,
428,07/28/19 08:45:00 PM,77366,15.282,,
429,07/28/19 09:00:00 PM,77366,15.282,,
430,07/28/19 09:15:00 PM,77398,15.282,,
431,07/28/19 09:30:00 PM,77414,15.282,,
432,07/28/19 09:45:00 PM,77433,15.378,,
433,07/28/19 10:00:00 PM,77449,15.378,,
434,07/28/19 10:15:00 PM,77449,15.378,,
435,07/28/19 10:30:00 PM,77449,15.378,,
436,07/28/19 10:45:00 PM,77464,15.378,,
437,07/28/19 11:00:00 PM,77464,15.378,,
438,07/28/19 11:15:00 PM,77464,15.378,,
439,07/28/19 11:30:00 PM,77478,15.282,,
440,07/28/19 11:45:00 PM,77462,15.282,,
441,07/29/19 12:00:00 AM,77478,15.282,,
442,07/29/19 12:15:00 AM,77478,15.282,,
443,07/29/19 12:30:00 AM,77478,15.282,,
444,07/29/19 12:45:00 AM,77478,15.282,,
445,07/29/19 01:00:00 AM,77478,15.282,,
446,07/29/19 01:15:00 AM,77475,15.187,,
447,07/29/19 01:30:00 AM,77491,15.187,,
448,07/29/19 01:45:00 AM,77475,15.187,,
449,07/29/19 02:00:00 AM,77475,15.187,,
450,07/29/19 02:15:00 AM,77475,15.187,,
451,07/29/19 02:30:00 AM,77475,15.187,,
452,07/29/19 02:45:00 AM,77440,15.091,,
453,07/29/19 03:00:00 AM,77440,15.091,,
454,07/29/19 03:15:00 AM,77456,15.091,,
455,07/29/19 03:30:00 AM,77440,15.091,,
456,07/29/19 03:45:00 AM,77454,14.996,,
457,07/29/19 04:00:00 AM,77454,14.996,,
458,07/29/19 04:15:00 AM,77454,14.996,,
459,07/29/19 04:30:00 AM,77454,14.996,,
460,07/29/19 04:45:00 AM,77470,14.996,,
461,07/29/19 05:00:00 AM,77483,14.900,,
462,07/29/19 05:15:00 AM,77499,14.900,,
463,07/29/19 05:30:00 AM,77499,14.900,,
464,07/29/19 05:45:00 AM,77515,14.900,,
465,07/29/19 06:00:00 AM,77512,14.804,,
466,07/29/19 06:15:00 AM,77512,14.804,,
467,07/29/19 06:30:00 AM,77528,14.804,,
468,07/29/19 06:45:00 AM,77512,14.804,,
469,07/29/19 07:00:00 AM,77544,14.804,,
470,07/29/19 07:15:00 AM,77560,14.804,,
471,07/29/19 07:30:00 AM,77573,14.709,,
472,07/29/19 07:45:00 AM,77557,14.709,,
473,07/29/19 08:00:00 AM,77573,14.709,,
474,07/29/19 08:15:00 AM,77573,14.709,,
475,07/29/19 08:30:00 AM,77573,14.709,,
476,07/29/19 08:45:00 AM,77573,14.709,,
477,07/29/19 09:00:00 AM,77573,14.709,,
478,07/29/19 09:15:00 AM,77573,14.709,,
479,07/29/19 09:30:00 AM,77589,14.709,,
480,07/29/19 09:45:00 AM,77573,14.709,,
481,07/29/19 10:00:00 AM,77573,14.709,,
482,07/29/19 10:15:00 AM,77605,14.709,,
483,07/29/19 10:30:00 AM,77589,14.709,,
484,07/29/19 10:45:00 AM,77589,14.709,,
485,07/29/19 11:00:00 AM,77589,14.709,,
486,07/29/19 11:15:00 AM,77589,14.709,,
487,07/29/19 11:30:00 AM,77573,14.709,,
488,07/29/19 11:45:00 AM,77573,14.709,,
489,07/29/19 12:00:00 PM,77573,14.709,,
490,07/29/19 12:15:00 PM,77541,14.709,,
491,07/29/19 12:30:00 PM,77525,14.709,,
492,07/29/19 12:45:00 PM,77509,14.709,,
493,07/29/19 01:00:00 PM,77509,14.709,,
494,07/29/19 01:15:00 PM,77493,14.709,,
495,07/29/19 01:30:00 PM,77477,14.709,,
496,07/29/19 01:45:00 PM,77448,14.804,,
497,07/29/19 02:00:00 PM,77448,14.804,,
498,07/29/19 02:15:00 PM,77432,14.804,,
499,07/29/19 02:30:00 PM,77417,14.804,,
500,07/29/19 02:45:00 PM,77417,14.804,,
501,07/29/19 03:00:00 PM,77372,14.900,,
502,07/29/19 03:15:00 PM,77356,14.900,,
503,07/29/19 03:30:00 PM,77324,14.900,,
504,07/29/19 03:45:00 PM,77324,14.900,,
505,07/29/19 04:00:00 PM,77295,14.996,,
506,07/29/19 04:15:00 PM,77279,14.996,,
507,07/29/19 04:30:00 PM,77279,14.996,,
508,07/29/19 04:45:00 PM,77234,15.091,,
509,07/29/19 05:00:00 PM,77250,15.091,,
510,07/29/19 05:15:00 PM,77218,15.091,,
511,07/29/19 05:30:00 PM,77189,15.187,,
512,07/29/19 05:45:00 PM,77205,15.187,,
513,07/29/19 06:00:00 PM,77173,15.187,,
514,07/29/19 06:15:00 PM,77141,15.187,,
515,07/29/19 06:30:00 PM,77144,15.282,,
516,07/29/19 06:45:00 PM,77144,15.282,,
517,07/29/19 07:00:00 PM,77160,15.282,,
518,07/29/19 07:15:00 PM,77147,15.378,,
519,07/29/19 07:30:00 PM,77162,15.378,,
520,07/29/19 07:45:00 PM,77162,15.378,,
521,07/29/19 08:00:00 PM,77162,15.378,,
522,07/29/19 08:15:00 PM,77181,15.473,,
523,07/29/19 08:30:00 PM,77197,15.473,,
524,07/29/19 08:45:00 PM,77229,15.473,,
525,07/29/19 09:00:00 PM,77229,15.473,,
526,07/29/19 09:15:00 PM,77276,15.473,,
527,07/29/19 09:30:00 PM,77295,15.569,,
