"Plot Title: Rio San Antonio-Nov08"
"#","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1280511, SEN S/N: 1280511)","Temp, °C (LGR S/N: 1280511, SEN S/N: 1280511)","Coupler Detached (LGR S/N: 1280511)","Coupler Attached (LGR S/N: 1280511)","Host Connected (LGR S/N: 1280511)","Stopped (LGR S/N: 1280511)","End Of File (LGR S/N: 1280511)"
89,11/21/08 07:44:09 AM,77024,3.155,,,,,
90,11/21/08 08:14:09 AM,77024,3.155,,,,,
91,11/21/08 08:44:09 AM,77006,3.155,,,,,
92,11/21/08 09:14:09 AM,76997,3.155,,,,,
93,11/21/08 09:44:09 AM,77015,3.155,,,,,
94,11/21/08 10:14:09 AM,76987,3.155,,,,,
95,11/21/08 10:44:09 AM,76931,3.155,,,,,
96,11/21/08 11:14:09 AM,76894,3.155,,,,,
97,11/21/08 11:44:09 AM,76839,3.155,,,,,
98,11/21/08 12:14:09 PM,76792,3.155,,,,,
99,11/21/08 12:44:09 PM,76773,3.049,,,,,
100,11/21/08 01:14:09 PM,76727,3.049,,,,,
101,11/21/08 01:44:09 PM,76718,3.155,,,,,
102,11/21/08 02:14:09 PM,76718,3.155,,,,,
103,11/21/08 02:44:09 PM,76699,3.049,,,,,
104,11/21/08 03:14:09 PM,76699,3.155,,,,,
105,11/21/08 03:44:09 PM,76727,3.155,,,,,
106,11/21/08 04:14:09 PM,76736,3.155,,,,,
107,11/21/08 04:44:09 PM,76755,3.155,,,,,
108,11/21/08 05:14:09 PM,76783,3.155,,,,,
109,11/21/08 05:44:09 PM,76820,3.155,,,,,
110,11/21/08 06:14:09 PM,76829,3.155,,,,,
111,11/21/08 06:44:09 PM,76857,3.155,,,,,
112,11/21/08 07:14:09 PM,76866,3.155,,,,,
113,11/21/08 07:44:09 PM,76885,3.155,,,,,
114,11/21/08 08:14:09 PM,76922,3.155,,,,,
115,11/21/08 08:44:09 PM,76941,3.155,,,,,
116,11/21/08 09:14:09 PM,76950,3.155,,,,,
117,11/21/08 09:44:09 PM,76950,3.155,,,,,
118,11/21/08 10:14:09 PM,76950,3.155,,,,,
119,11/21/08 10:44:09 PM,76950,3.155,,,,,
120,11/21/08 11:14:09 PM,76950,3.155,,,,,
121,11/21/08 11:44:09 PM,76950,3.155,,,,,
122,11/22/08 12:14:09 AM,76941,3.155,,,,,
123,11/22/08 12:44:09 AM,76941,3.049,,,,,
124,11/22/08 01:14:09 AM,76931,3.049,,,,,
125,11/22/08 01:44:09 AM,76941,3.049,,,,,
126,11/22/08 02:14:09 AM,76950,3.049,,,,,
127,11/22/08 02:44:09 AM,76922,3.049,,,,,
128,11/22/08 03:14:09 AM,76838,3.049,,,,,
129,11/22/08 03:44:09 AM,76746,3.049,,,,,
130,11/22/08 04:14:09 AM,76718,3.049,,,,,
131,11/22/08 04:44:09 AM,76755,3.049,,,,,
132,11/22/08 05:14:09 AM,76764,3.049,,,,,
133,11/22/08 05:44:09 AM,76746,3.049,,,,,
134,11/22/08 06:14:09 AM,76736,3.049,,,,,
135,11/22/08 06:44:09 AM,76708,2.943,,,,,
136,11/22/08 07:14:09 AM,76755,2.943,,,,,
137,11/22/08 07:44:09 AM,76838,2.943,,,,,
138,11/22/08 08:14:09 AM,76903,2.943,,,,,
139,11/22/08 08:44:09 AM,76978,2.943,,,,,
140,11/22/08 09:14:09 AM,77024,2.943,,,,,
141,11/22/08 09:44:09 AM,76727,2.943,,,,,
142,11/22/08 10:14:09 AM,76811,2.943,,,,,
143,11/22/08 10:44:09 AM,76922,2.837,,,,,
144,11/22/08 11:14:09 AM,76885,2.837,,,,,
145,11/22/08 11:44:09 AM,76950,2.837,,,,,
146,11/22/08 12:14:09 PM,76996,2.837,,,,,
147,11/22/08 12:44:09 PM,77135,2.837,,,,,
148,11/22/08 01:14:09 PM,77163,2.837,,,,,
149,11/22/08 01:44:09 PM,77061,2.837,,,,,
150,11/22/08 02:14:09 PM,76940,2.837,,,,,
151,11/22/08 02:44:09 PM,76848,2.837,,,,,
152,11/22/08 03:14:09 PM,76894,2.837,,,,,
153,11/22/08 03:44:09 PM,76931,2.837,,,,,
154,11/22/08 04:14:09 PM,76922,2.943,,,,,
155,11/22/08 04:44:09 PM,76959,2.943,,,,,
156,11/22/08 05:14:09 PM,77089,2.943,,,,,
157,11/22/08 05:44:09 PM,77219,2.943,,,,,
158,11/22/08 06:14:09 PM,77191,2.943,,,,,
159,11/22/08 06:44:09 PM,77126,2.943,,,,,
160,11/22/08 07:14:09 PM,77043,2.943,,,,,
161,11/22/08 07:44:09 PM,76987,2.943,,,,,
162,11/22/08 08:14:09 PM,76959,2.943,,,,,
163,11/22/08 08:44:09 PM,76931,2.943,,,,,
164,11/22/08 09:14:09 PM,76931,2.943,,,,,
165,11/22/08 09:44:09 PM,76931,2.943,,,,,
166,11/22/08 10:14:09 PM,76941,2.943,,,,,
167,11/22/08 10:44:09 PM,76922,2.943,,,,,
168,11/22/08 11:14:09 PM,76913,2.943,,,,,
169,11/22/08 11:44:09 PM,76885,2.943,,,,,
170,11/23/08 12:14:09 AM,76792,2.943,,,,,
171,11/23/08 12:44:09 AM,76699,2.943,,,,,
172,11/23/08 01:14:09 AM,76653,2.943,,,,,
173,11/23/08 01:44:09 AM,76643,2.943,,,,,
174,11/23/08 02:14:09 AM,76671,2.943,,,,,
175,11/23/08 02:44:09 AM,76708,2.837,,,,,
176,11/23/08 03:14:09 AM,76727,2.837,,,,,
177,11/23/08 03:44:09 AM,76699,2.837,,,,,
178,11/23/08 04:14:09 AM,76680,2.837,,,,,
179,11/23/08 04:44:09 AM,76662,2.837,,,,,
180,11/23/08 05:14:09 AM,76643,2.837,,,,,
181,11/23/08 05:44:09 AM,76643,2.837,,,,,
182,11/23/08 06:14:09 AM,76625,2.837,,,,,
183,11/23/08 06:44:09 AM,76652,2.730,,,,,
184,11/23/08 07:14:09 AM,76699,2.730,,,,,
185,11/23/08 07:44:09 AM,76755,2.730,,,,,
186,11/23/08 08:14:09 AM,76829,2.730,,,,,
187,11/23/08 08:44:09 AM,76866,2.730,,,,,
188,11/23/08 09:14:09 AM,76940,2.730,,,,,
189,11/23/08 09:44:09 AM,76513,2.730,,,,,
190,11/23/08 10:14:09 AM,76300,2.730,,,,,
191,11/23/08 10:44:09 AM,76504,2.730,,,,,
192,11/23/08 11:14:09 AM,76829,2.730,,,,,
193,11/23/08 11:44:09 AM,76922,2.624,,,,,
194,11/23/08 12:14:09 PM,76996,2.624,,,,,
195,11/23/08 12:44:09 PM,77024,2.624,,,,,
196,11/23/08 01:14:09 PM,77135,2.624,,,,,
197,11/23/08 01:44:09 PM,77135,2.624,,,,,
198,11/23/08 02:14:09 PM,77005,2.624,,,,,
199,11/23/08 02:44:09 PM,76903,2.624,,,,,
200,11/23/08 03:14:09 PM,76875,2.730,,,,,
201,11/23/08 03:44:09 PM,76931,2.730,,,,,
202,11/23/08 04:14:09 PM,76940,2.730,,,,,
203,11/23/08 04:44:09 PM,77005,2.730,,,,,
204,11/23/08 05:14:09 PM,77107,2.730,,,,,
205,11/23/08 05:44:09 PM,77228,2.730,,,,,
206,11/23/08 06:14:09 PM,77256,2.730,,,,,
207,11/23/08 06:44:09 PM,77182,2.730,,,,,
208,11/23/08 07:14:09 PM,77052,2.730,,,,,
209,11/23/08 07:44:09 PM,76931,2.730,,,,,
210,11/23/08 08:14:09 PM,76820,2.730,,,,,
211,11/23/08 08:44:09 PM,76764,2.730,,,,,
212,11/23/08 09:14:09 PM,76745,2.730,,,,,
213,11/23/08 09:44:09 PM,76801,2.730,,,,,
214,11/23/08 10:14:09 PM,76866,2.730,,,,,
215,11/23/08 10:44:09 PM,76950,2.730,,,,,
216,11/23/08 11:14:09 PM,76968,2.730,,,,,
217,11/23/08 11:44:09 PM,77015,2.730,,,,,
218,11/24/08 12:14:09 AM,77098,2.730,,,,,
219,11/24/08 12:44:09 AM,77145,2.730,,,,,
220,11/24/08 01:14:09 AM,77209,2.624,,,,,
221,11/24/08 01:44:09 AM,77256,2.624,,,,,
222,11/24/08 02:14:09 AM,77330,2.624,,,,,
223,11/24/08 02:44:09 AM,77395,2.624,,,,,
224,11/24/08 03:14:09 AM,77460,2.624,,,,,
225,11/24/08 03:44:09 AM,77507,2.624,,,,,
226,11/24/08 04:14:09 AM,77535,2.624,,,,,
227,11/24/08 04:44:09 AM,77572,2.624,,,,,
228,11/24/08 05:14:09 AM,77590,2.624,,,,,
229,11/24/08 05:44:09 AM,77627,2.624,,,,,
230,11/24/08 06:14:09 AM,77655,2.624,,,,,
231,11/24/08 06:44:09 AM,77674,2.624,,,,,
232,11/24/08 07:14:09 AM,77692,2.624,,,,,
233,11/24/08 07:44:09 AM,77748,2.624,,,,,
234,11/24/08 08:14:09 AM,77823,2.624,,,,,
235,11/24/08 08:44:09 AM,77878,2.624,,,,,
236,11/24/08 09:14:09 AM,77962,2.624,,,,,
237,11/24/08 09:44:09 AM,78036,2.624,,,,,
238,11/24/08 10:14:09 AM,77572,2.624,,,,,
239,11/24/08 10:44:09 AM,76949,2.624,,,,,
240,11/24/08 11:14:09 AM,76987,2.624,,,,,
241,11/24/08 11:44:09 AM,77516,2.624,,,,,
242,11/24/08 12:14:09 PM,77822,2.517,,,,,
243,11/24/08 12:44:09 PM,77869,2.517,,,,,
244,11/24/08 01:14:09 PM,78045,2.517,,,,,
245,11/24/08 01:44:09 PM,77971,2.517,,,,,
246,11/24/08 02:14:09 PM,77711,2.517,,,,,
247,11/24/08 02:44:09 PM,77507,2.517,,,,,
248,11/24/08 03:14:09 PM,77460,2.517,,,,,
249,11/24/08 03:44:09 PM,77562,2.517,,,,,
250,11/24/08 04:14:09 PM,77572,2.517,,,,,
251,11/24/08 04:44:09 PM,77534,2.517,,,,,
252,11/24/08 05:14:09 PM,77599,2.517,,,,,
253,11/24/08 05:44:09 PM,77794,2.517,,,,,
254,11/24/08 06:14:09 PM,77767,2.517,,,,,
255,11/24/08 06:44:09 PM,77609,2.517,,,,,
256,11/24/08 07:14:09 PM,77441,2.517,,,,,
257,11/24/08 07:44:09 PM,77367,2.517,,,,,
258,11/24/08 08:14:09 PM,77367,2.517,,,,,
259,11/24/08 08:44:09 PM,77460,2.517,,,,,
260,11/24/08 09:14:09 PM,77414,2.517,,,,,
261,11/24/08 09:44:09 PM,77432,2.517,,,,,
262,11/24/08 10:14:09 PM,77414,2.517,,,,,
263,11/24/08 10:44:09 PM,77423,2.517,,,,,
264,11/24/08 11:14:09 PM,77460,2.517,,,,,
265,11/24/08 11:44:09 PM,77469,2.517,,,,,
266,11/25/08 12:14:09 AM,77469,2.517,,,,,
267,11/25/08 12:44:09 AM,77469,2.517,,,,,
268,11/25/08 01:14:09 AM,77441,2.517,,,,,
269,11/25/08 01:44:09 AM,77451,2.517,,,,,
270,11/25/08 02:14:09 AM,77441,2.517,,,,,
271,11/25/08 02:44:09 AM,77460,2.517,,,,,
272,11/25/08 03:14:09 AM,77423,2.517,,,,,
273,11/25/08 03:44:09 AM,77414,2.517,,,,,
274,11/25/08 04:14:09 AM,77423,2.517,,,,,
275,11/25/08 04:44:09 AM,77404,2.517,,,,,
276,11/25/08 05:14:09 AM,77404,2.517,,,,,
277,11/25/08 05:44:09 AM,77451,2.517,,,,,
278,11/25/08 06:14:09 AM,77488,2.517,,,,,
279,11/25/08 06:44:09 AM,77534,2.517,,,,,
280,11/25/08 07:14:09 AM,77553,2.410,,,,,
281,11/25/08 07:44:09 AM,77590,2.410,,,,,
282,11/25/08 08:14:09 AM,77655,2.410,,,,,
283,11/25/08 08:44:09 AM,77729,2.410,,,,,
284,11/25/08 09:14:09 AM,77711,2.410,,,,,
285,11/25/08 09:44:09 AM,77636,2.410,,,,,
286,11/25/08 10:14:09 AM,77488,2.410,,,,,
287,11/25/08 10:44:09 AM,76661,2.410,,,,,
288,11/25/08 11:14:09 AM,76578,2.410,,,,,
289,11/25/08 11:44:09 AM,76791,2.410,,,,,
290,11/25/08 12:14:09 PM,77544,2.410,,,,,
291,11/25/08 12:44:09 PM,77497,2.303,,,,,
292,11/25/08 01:14:09 PM,77450,2.303,,,,,
293,11/25/08 01:44:09 PM,77469,2.303,,,,,
294,11/25/08 02:14:09 PM,77450,2.303,,,,,
295,11/25/08 02:44:09 PM,77358,2.303,,,,,
296,11/25/08 03:14:09 PM,77172,2.303,,,,,
297,11/25/08 03:44:09 PM,77135,2.303,,,,,
298,11/25/08 04:14:09 PM,77246,2.410,,,,,
299,11/25/08 04:44:09 PM,77330,2.410,,,,,
300,11/25/08 05:14:09 PM,77311,2.410,,,,,
301,11/25/08 05:44:09 PM,77358,2.410,,,,,
302,11/25/08 06:14:09 PM,77367,2.410,,,,,
303,11/25/08 06:44:09 PM,77256,2.410,,,,,
304,11/25/08 07:14:09 PM,77088,2.410,,,,,
305,11/25/08 07:44:09 PM,76912,2.410,,,,,
306,11/25/08 08:14:09 PM,76736,2.410,,,,,
307,11/25/08 08:44:09 PM,76643,2.410,,,,,
308,11/25/08 09:14:09 PM,76578,2.410,,,,,
309,11/25/08 09:44:09 PM,76587,2.410,,,,,
310,11/25/08 10:14:09 PM,76624,2.410,,,,,
311,11/25/08 10:44:09 PM,76596,2.410,,,,,
312,11/25/08 11:14:09 PM,76568,2.303,,,,,
313,11/25/08 11:44:09 PM,76531,2.303,,,,,
314,11/26/08 12:14:09 AM,76494,2.303,,,,,
315,11/26/08 12:44:09 AM,76457,2.303,,,,,
316,11/26/08 01:14:09 AM,76448,2.303,,,,,
317,11/26/08 01:44:09 AM,76429,2.195,,,,,
318,11/26/08 02:14:09 AM,76420,2.195,,,,,
319,11/26/08 02:44:09 AM,76429,2.195,,,,,
320,11/26/08 03:14:09 AM,76448,2.195,,,,,
321,11/26/08 03:44:09 AM,76429,2.195,,,,,
322,11/26/08 04:14:09 AM,76420,2.195,,,,,
323,11/26/08 04:44:09 AM,76401,2.088,,,,,
324,11/26/08 05:14:09 AM,76410,2.088,,,,,
325,11/26/08 05:44:09 AM,76364,2.088,,,,,
326,11/26/08 06:14:09 AM,76401,2.088,,,,,
327,11/26/08 06:44:09 AM,76401,2.088,,,,,
328,11/26/08 07:14:09 AM,76429,2.088,,,,,
329,11/26/08 07:44:09 AM,76429,2.088,,,,,
330,11/26/08 08:14:09 AM,76438,2.088,,,,,
331,11/26/08 08:44:09 AM,76420,2.088,,,,,
332,11/26/08 09:14:09 AM,76410,2.088,,,,,
333,11/26/08 09:44:09 AM,76392,2.088,,,,,
334,11/26/08 10:14:09 AM,76355,2.088,,,,,
335,11/26/08 10:44:09 AM,76336,2.088,,,,,
336,11/26/08 11:14:09 AM,76615,2.088,,,,,
337,11/26/08 11:44:09 AM,77051,2.088,,,,,
338,11/26/08 12:14:09 PM,77497,2.088,,,,,
339,11/26/08 12:44:09 PM,77757,2.195,,,,,
340,11/26/08 01:14:09 PM,77710,2.195,,,,,
341,11/26/08 01:44:09 PM,77488,2.303,,,,,
342,11/26/08 02:14:09 PM,77153,2.303,,,,,
343,11/26/08 02:44:09 PM,76986,2.303,,,,,
344,11/26/08 03:14:09 PM,77060,2.303,,,,,
345,11/26/08 03:44:09 PM,77135,2.303,,,,,
346,11/26/08 04:14:09 PM,77172,2.303,,,,,
347,11/26/08 04:44:09 PM,77098,2.303,,,,,
348,11/26/08 05:14:09 PM,77098,2.410,,,,,
349,11/26/08 05:44:09 PM,77014,2.410,,,,,
350,11/26/08 06:14:09 PM,76903,2.410,,,,,
351,11/26/08 06:44:09 PM,76810,2.410,,,,,
352,11/26/08 07:14:09 PM,76782,2.410,,,,,
353,11/26/08 07:44:09 PM,76736,2.410,,,,,
354,11/26/08 08:14:09 PM,76624,2.303,,,,,
355,11/26/08 08:44:09 PM,76587,2.303,,,,,
356,11/26/08 09:14:09 PM,76587,2.303,,,,,
357,11/26/08 09:44:09 PM,76624,2.303,,,,,
358,11/26/08 10:14:09 PM,76708,2.303,,,,,
359,11/26/08 10:44:09 PM,76726,2.303,,,,,
360,11/26/08 11:14:09 PM,76754,2.303,,,,,
361,11/26/08 11:44:09 PM,76717,2.303,,,,,
362,11/27/08 12:14:09 AM,76661,2.303,,,,,
363,11/27/08 12:44:09 AM,76605,2.303,,,,,
364,11/27/08 01:14:09 AM,76578,2.303,,,,,
365,11/27/08 01:44:09 AM,76605,2.303,,,,,
366,11/27/08 02:14:09 AM,76633,2.303,,,,,
367,11/27/08 02:44:09 AM,76624,2.303,,,,,
368,11/27/08 03:14:09 AM,76605,2.303,,,,,
369,11/27/08 03:44:09 AM,76568,2.303,,,,,
370,11/27/08 04:14:09 AM,76494,2.303,,,,,
371,11/27/08 04:44:09 AM,76476,2.303,,,,,
372,11/27/08 05:14:09 AM,76420,2.303,,,,,
373,11/27/08 05:44:09 AM,76448,2.303,,,,,
374,11/27/08 06:14:09 AM,76411,2.303,,,,,
375,11/27/08 06:44:09 AM,76392,2.303,,,,,
376,11/27/08 07:14:09 AM,76392,2.303,,,,,
377,11/27/08 07:44:09 AM,76364,2.303,,,,,
378,11/27/08 08:14:09 AM,76373,2.303,,,,,
379,11/27/08 08:44:09 AM,76411,2.303,,,,,
380,11/27/08 09:14:09 AM,76355,2.303,,,,,
381,11/27/08 09:44:09 AM,76355,2.303,,,,,
382,11/27/08 10:14:09 AM,76373,2.303,,,,,
383,11/27/08 10:44:09 AM,76262,2.303,,,,,
384,11/27/08 11:14:09 AM,76206,2.303,,,,,
385,11/27/08 11:44:09 AM,76151,2.303,,,,,
386,11/27/08 12:14:09 PM,76095,2.303,,,,,
387,11/27/08 12:44:09 PM,76076,2.303,,,,,
388,11/27/08 01:14:09 PM,76030,2.303,,,,,
389,11/27/08 01:44:09 PM,76086,2.303,,,,,
390,11/27/08 02:14:09 PM,76058,2.303,,,,,
391,11/27/08 02:44:09 PM,76049,2.303,,,,,
392,11/27/08 03:14:09 PM,76049,2.303,,,,,
393,11/27/08 03:44:09 PM,76225,2.303,,,,,
394,11/27/08 04:14:09 PM,76262,2.303,,,,,
395,11/27/08 04:44:09 PM,76253,2.303,,,,,
396,11/27/08 05:14:09 PM,76243,2.303,,,,,
397,11/27/08 05:44:09 PM,76327,2.303,,,,,
398,11/27/08 06:14:09 PM,76373,2.303,,,,,
399,11/27/08 06:44:09 PM,76383,2.303,,,,,
400,11/27/08 07:14:09 PM,76383,2.303,,,,,
401,11/27/08 07:44:09 PM,76373,2.303,,,,,
402,11/27/08 08:14:09 PM,76383,2.303,,,,,
403,11/27/08 08:44:09 PM,76364,2.303,,,,,
404,11/27/08 09:14:09 PM,76364,2.303,,,,,
405,11/27/08 09:44:09 PM,76364,2.303,,,,,
406,11/27/08 10:14:09 PM,76355,2.303,,,,,
407,11/27/08 10:44:09 PM,76336,2.303,,,,,
408,11/27/08 11:14:09 PM,76346,2.303,,,,,
409,11/27/08 11:44:09 PM,76327,2.303,,,,,
410,11/28/08 12:14:09 AM,76318,2.303,,,,,
411,11/28/08 12:44:09 AM,76299,2.303,,,,,
412,11/28/08 01:14:09 AM,76271,2.303,,,,,
413,11/28/08 01:44:09 AM,76262,2.303,,,,,
414,11/28/08 02:14:09 AM,76262,2.303,,,,,
415,11/28/08 02:44:09 AM,76253,2.303,,,,,
416,11/28/08 03:14:09 AM,76234,2.303,,,,,
417,11/28/08 03:44:09 AM,76234,2.303,,,,,
418,11/28/08 04:14:09 AM,76216,2.303,,,,,
419,11/28/08 04:44:09 AM,76216,2.303,,,,,
420,11/28/08 05:14:09 AM,76197,2.303,,,,,
421,11/28/08 05:44:09 AM,76197,2.303,,,,,
422,11/28/08 06:14:09 AM,76179,2.303,,,,,
423,11/28/08 06:44:09 AM,76179,2.303,,,,,
424,11/28/08 07:14:09 AM,76179,2.303,,,,,
425,11/28/08 07:44:09 AM,76179,2.303,,,,,
426,11/28/08 08:14:09 AM,76160,2.303,,,,,
427,11/28/08 08:44:09 AM,76169,2.303,,,,,
428,11/28/08 09:14:09 AM,76160,2.303,,,,,
429,11/28/08 09:44:09 AM,76160,2.303,,,,,
430,11/28/08 10:14:09 AM,76179,2.303,,,,,
431,11/28/08 10:44:09 AM,76141,2.303,,,,,
432,11/28/08 11:14:09 AM,76095,2.303,,,,,
433,11/28/08 11:44:09 AM,76058,2.303,,,,,
434,11/28/08 12:14:09 PM,76011,2.303,,,,,
435,11/28/08 12:44:09 PM,75993,2.303,,,,,
436,11/28/08 01:14:09 PM,75974,2.303,,,,,
437,11/28/08 01:44:09 PM,75965,2.303,,,,,
438,11/28/08 02:14:09 PM,75956,2.303,,,,,
439,11/28/08 02:44:09 PM,75974,2.303,,,,,
440,11/28/08 03:14:09 PM,75965,2.303,,,,,
441,11/28/08 03:44:09 PM,75974,2.303,,,,,
442,11/28/08 04:14:09 PM,75965,2.303,,,,,
443,11/28/08 04:44:09 PM,75993,2.303,,,,,
444,11/28/08 05:14:09 PM,76002,2.303,,,,,
445,11/28/08 05:44:09 PM,76002,2.303,,,,,
446,11/28/08 06:14:09 PM,76011,2.303,,,,,
447,11/28/08 06:44:09 PM,76011,2.303,,,,,
448,11/28/08 07:14:09 PM,76011,2.303,,,,,
449,11/28/08 07:44:09 PM,76021,2.410,,,,,
450,11/28/08 08:14:09 PM,76039,2.303,,,,,
451,11/28/08 08:44:09 PM,76049,2.303,,,,,
452,11/28/08 09:14:09 PM,76058,2.303,,,,,
453,11/28/08 09:44:09 PM,76049,2.410,,,,,
454,11/28/08 10:14:09 PM,76002,2.410,,,,,
455,11/28/08 10:44:09 PM,76012,2.410,,,,,
456,11/28/08 11:14:09 PM,75984,2.410,,,,,
457,11/28/08 11:44:09 PM,76030,2.410,,,,,
458,11/29/08 12:14:09 AM,75965,2.410,,,,,
459,11/29/08 12:44:09 AM,75984,2.410,,,,,
460,11/29/08 01:14:09 AM,75974,2.410,,,,,
461,11/29/08 01:44:09 AM,75947,2.410,,,,,
462,11/29/08 02:14:09 AM,75928,2.410,,,,,
463,11/29/08 02:44:09 AM,75974,2.410,,,,,
464,11/29/08 03:14:09 AM,75993,2.410,,,,,
465,11/29/08 03:44:09 AM,75993,2.410,,,,,
466,11/29/08 04:14:09 AM,75984,2.410,,,,,
467,11/29/08 04:44:09 AM,75993,2.410,,,,,
468,11/29/08 05:14:09 AM,76030,2.410,,,,,
