"Plot Title: 9811669_efjabovejara20190725"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 9811669, SEN S/N: 9811669)","Temp, °C (LGR S/N: 9811669, SEN S/N: 9811669)","Coupler Detached (LGR S/N: 9811669)","End Of File (LGR S/N: 9811669)"
330,07/28/19 10:00:00 PM,79524,17.760,,
331,07/28/19 10:15:00 PM,79508,17.855,,
332,07/28/19 10:30:00 PM,79517,17.855,,
333,07/28/19 10:45:00 PM,79526,17.855,,
334,07/28/19 11:00:00 PM,79536,17.855,,
335,07/28/19 11:15:00 PM,79545,17.855,,
336,07/28/19 11:30:00 PM,79545,17.855,,
337,07/28/19 11:45:00 PM,79536,17.855,,
338,07/29/19 12:00:00 AM,79542,17.760,,
339,07/29/19 12:15:00 AM,79524,17.760,,
340,07/29/19 12:30:00 AM,79539,17.665,,
341,07/29/19 12:45:00 AM,79530,17.665,,
342,07/29/19 01:00:00 AM,79518,17.570,,
343,07/29/19 01:15:00 AM,79515,17.475,,
344,07/29/19 01:30:00 AM,79515,17.475,,
345,07/29/19 01:45:00 AM,79503,17.379,,
346,07/29/19 02:00:00 AM,79491,17.284,,
347,07/29/19 02:15:00 AM,79488,17.189,,
348,07/29/19 02:30:00 AM,79470,17.189,,
349,07/29/19 02:45:00 AM,79449,17.094,,
350,07/29/19 03:00:00 AM,79446,16.999,,
351,07/29/19 03:15:00 AM,79452,16.903,,
352,07/29/19 03:30:00 AM,79452,16.903,,
353,07/29/19 03:45:00 AM,79440,16.808,,
354,07/29/19 04:00:00 AM,79465,16.713,,
355,07/29/19 04:15:00 AM,79444,16.618,,
356,07/29/19 04:30:00 AM,79435,16.618,,
357,07/29/19 04:45:00 AM,79450,16.523,,
358,07/29/19 05:00:00 AM,79456,16.427,,
359,07/29/19 05:15:00 AM,79463,16.332,,
360,07/29/19 05:30:00 AM,79472,16.332,,
361,07/29/19 05:45:00 AM,79487,16.237,,
362,07/29/19 06:00:00 AM,79484,16.141,,
363,07/29/19 06:15:00 AM,79475,16.141,,
364,07/29/19 06:30:00 AM,79481,16.046,,
365,07/29/19 06:45:00 AM,79479,15.951,,
366,07/29/19 07:00:00 AM,79497,15.951,,
367,07/29/19 07:15:00 AM,79512,15.855,,
368,07/29/19 07:30:00 AM,79503,15.855,,
369,07/29/19 07:45:00 AM,79528,15.760,,
370,07/29/19 08:00:00 AM,79509,15.760,,
371,07/29/19 08:15:00 AM,79519,15.760,,
372,07/29/19 08:30:00 AM,79519,15.760,,
373,07/29/19 08:45:00 AM,79519,15.760,,
374,07/29/19 09:00:00 AM,79519,15.760,,
375,07/29/19 09:15:00 AM,79528,15.760,,
376,07/29/19 09:30:00 AM,79500,15.760,,
377,07/29/19 09:45:00 AM,79491,15.760,,
378,07/29/19 10:00:00 AM,79509,15.760,,
379,07/29/19 10:15:00 AM,79519,15.760,,
380,07/29/19 10:30:00 AM,79500,15.760,,
381,07/29/19 10:45:00 AM,79509,15.760,,
382,07/29/19 11:00:00 AM,79519,15.760,,
383,07/29/19 11:15:00 AM,79512,15.855,,
384,07/29/19 11:30:00 AM,79503,15.855,,
385,07/29/19 11:45:00 AM,79485,15.855,,
386,07/29/19 12:00:00 PM,79467,15.855,,
387,07/29/19 12:15:00 PM,79458,15.855,,
388,07/29/19 12:30:00 PM,79433,15.951,,
389,07/29/19 12:45:00 PM,79415,15.951,,
390,07/29/19 01:00:00 PM,79406,15.951,,
391,07/29/19 01:15:00 PM,79406,15.951,,
392,07/29/19 01:30:00 PM,79381,16.046,,
393,07/29/19 01:45:00 PM,79345,16.046,,
394,07/29/19 02:00:00 PM,79329,16.141,,
395,07/29/19 02:15:00 PM,79329,16.141,,
396,07/29/19 02:30:00 PM,79323,16.237,,
397,07/29/19 02:45:00 PM,79298,16.332,,
398,07/29/19 03:00:00 PM,79274,16.427,,
399,07/29/19 03:15:00 PM,79268,16.523,,
400,07/29/19 03:30:00 PM,79231,16.523,,
401,07/29/19 03:45:00 PM,79219,16.713,,
402,07/29/19 04:00:00 PM,79194,16.808,,
403,07/29/19 04:15:00 PM,79169,16.903,,
404,07/29/19 04:30:00 PM,79145,16.999,,
405,07/29/19 04:45:00 PM,79139,17.094,,
406,07/29/19 05:00:00 PM,79132,17.189,,
407,07/29/19 05:15:00 PM,79126,17.284,,
408,07/29/19 05:30:00 PM,79101,17.379,,
409,07/29/19 05:45:00 PM,79086,17.475,,
410,07/29/19 06:00:00 PM,79062,17.570,,
411,07/29/19 06:15:00 PM,79058,17.760,,
412,07/29/19 06:30:00 PM,79034,17.855,,
413,07/29/19 06:45:00 PM,79024,17.855,,
414,07/29/19 07:00:00 PM,79027,17.950,,
415,07/29/19 07:15:00 PM,79030,18.045,,
416,07/29/19 07:30:00 PM,79033,18.140,,
417,07/29/19 07:45:00 PM,79045,18.236,,
418,07/29/19 08:00:00 PM,79039,18.331,,
419,07/29/19 08:15:00 PM,79048,18.331,,
420,07/29/19 08:30:00 PM,79069,18.426,,
421,07/29/19 08:45:00 PM,79078,18.426,,
422,07/29/19 09:00:00 PM,79099,18.521,,
423,07/29/19 09:15:00 PM,79108,18.521,,
424,07/29/19 09:30:00 PM,79120,18.616,,
425,07/29/19 09:45:00 PM,79138,18.616,,
426,07/29/19 10:00:00 PM,79138,18.616,,
427,07/29/19 10:15:00 PM,79148,18.616,,
428,07/29/19 10:30:00 PM,79148,18.616,,
429,07/29/19 10:45:00 PM,79148,18.616,,
430,07/29/19 11:00:00 PM,79148,18.616,,
431,07/29/19 11:15:00 PM,79148,18.616,,
432,07/29/19 11:30:00 PM,79157,18.616,,
433,07/29/19 11:45:00 PM,79138,18.616,,
434,07/30/19 12:00:00 AM,79126,18.521,,
435,07/30/19 12:15:00 AM,79117,18.521,,
436,07/30/19 12:30:00 AM,79117,18.521,,
437,07/30/19 12:45:00 AM,79108,18.521,,
438,07/30/19 01:00:00 AM,79105,18.426,,
439,07/30/19 01:15:00 AM,79105,18.426,,
440,07/30/19 01:30:00 AM,79093,18.331,,
441,07/30/19 01:45:00 AM,79103,18.331,,
442,07/30/19 02:00:00 AM,79100,18.236,,
443,07/30/19 02:15:00 AM,79088,18.140,,
444,07/30/19 02:30:00 AM,79097,18.140,,
445,07/30/19 02:45:00 AM,79085,18.045,,
446,07/30/19 03:00:00 AM,79064,17.950,,
447,07/30/19 03:15:00 AM,79061,17.855,,
448,07/30/19 03:30:00 AM,79049,17.760,,
449,07/30/19 03:45:00 AM,79073,17.665,,
450,07/30/19 04:00:00 AM,79062,17.570,,
451,07/30/19 04:15:00 AM,79068,17.475,,
452,07/30/19 04:30:00 AM,79056,17.379,,
453,07/30/19 04:45:00 AM,79062,17.284,,
454,07/30/19 05:00:00 AM,79078,17.189,,
455,07/30/19 05:15:00 AM,79075,17.094,,
456,07/30/19 05:30:00 AM,79090,16.999,,
457,07/30/19 05:45:00 AM,79106,16.903,,
458,07/30/19 06:00:00 AM,79115,16.903,,
459,07/30/19 06:15:00 AM,79103,16.808,,
460,07/30/19 06:30:00 AM,79109,16.713,,
461,07/30/19 06:45:00 AM,79106,16.618,,
462,07/30/19 07:00:00 AM,79112,16.523,,
463,07/30/19 07:15:00 AM,79110,16.427,,
464,07/30/19 07:30:00 AM,79116,16.332,,
465,07/30/19 07:45:00 AM,79089,16.332,,
466,07/30/19 08:00:00 AM,79095,16.237,,
467,07/30/19 08:15:00 AM,79095,16.237,,
468,07/30/19 08:30:00 AM,79092,16.141,,
469,07/30/19 08:45:00 AM,79074,16.141,,
470,07/30/19 09:00:00 AM,79083,16.141,,
471,07/30/19 09:15:00 AM,79083,16.141,,
472,07/30/19 09:30:00 AM,79071,16.046,,
473,07/30/19 09:45:00 AM,79071,16.046,,
474,07/30/19 10:00:00 AM,79062,16.046,,
475,07/30/19 10:15:00 AM,79053,16.046,,
476,07/30/19 10:30:00 AM,79062,16.046,,
477,07/30/19 10:45:00 AM,79044,16.046,,
478,07/30/19 11:00:00 AM,79028,16.141,,
479,07/30/19 11:15:00 AM,79028,16.141,,
480,07/30/19 11:30:00 AM,79010,16.141,,
481,07/30/19 11:45:00 AM,78992,16.141,,
482,07/30/19 12:00:00 PM,78992,16.141,,
483,07/30/19 12:15:00 PM,78985,16.237,,
484,07/30/19 12:30:00 PM,78967,16.237,,
485,07/30/19 12:45:00 PM,78958,16.237,,
486,07/30/19 01:00:00 PM,78943,16.332,,
487,07/30/19 01:15:00 PM,78934,16.332,,
488,07/30/19 01:30:00 PM,78909,16.427,,
489,07/30/19 01:45:00 PM,78894,16.523,,
490,07/30/19 02:00:00 PM,78866,16.523,,
491,07/30/19 02:15:00 PM,78860,16.618,,
492,07/30/19 02:30:00 PM,78835,16.713,,
493,07/30/19 02:45:00 PM,78820,16.808,,
494,07/30/19 03:00:00 PM,78805,16.903,,
495,07/30/19 03:15:00 PM,78789,16.999,,
496,07/30/19 03:30:00 PM,78765,17.094,,
497,07/30/19 03:45:00 PM,78740,17.189,,
498,07/30/19 04:00:00 PM,78737,17.379,,
499,07/30/19 04:15:00 PM,78721,17.475,,
500,07/30/19 04:30:00 PM,78724,17.570,,
501,07/30/19 04:45:00 PM,78709,17.665,,
502,07/30/19 05:00:00 PM,78705,17.855,,
503,07/30/19 05:15:00 PM,78708,17.950,,
504,07/30/19 05:30:00 PM,78702,18.045,,
505,07/30/19 05:45:00 PM,78695,18.140,,
506,07/30/19 06:00:00 PM,78680,18.236,,
507,07/30/19 06:15:00 PM,78695,18.426,,
508,07/30/19 06:30:00 PM,78688,18.521,,
509,07/30/19 06:45:00 PM,78682,18.616,,
510,07/30/19 07:00:00 PM,78694,18.711,,
511,07/30/19 07:15:00 PM,78697,18.806,,
512,07/30/19 07:30:00 PM,78718,18.901,,
513,07/30/19 07:45:00 PM,78712,18.996,,
514,07/30/19 08:00:00 PM,78730,18.996,,
515,07/30/19 08:15:00 PM,78742,19.092,,
516,07/30/19 08:30:00 PM,78763,19.187,,
517,07/30/19 08:45:00 PM,78775,19.282,,
518,07/30/19 09:00:00 PM,78766,19.282,,
519,07/30/19 09:15:00 PM,78778,19.377,,
520,07/30/19 09:30:00 PM,78805,19.377,,
521,07/30/19 09:45:00 PM,78824,19.377,,
522,07/30/19 10:00:00 PM,78833,19.377,,
523,07/30/19 10:15:00 PM,78845,19.472,,
524,07/30/19 10:30:00 PM,78854,19.472,,
525,07/30/19 10:45:00 PM,78863,19.472,,
526,07/30/19 11:00:00 PM,78863,19.472,,
527,07/30/19 11:15:00 PM,78863,19.472,,
